Date,BTC-USD,ETH-USD,LTC-USD,ADA-USD,XLM-USD,DOGE-USD
2020-12-28,27084.80859375,730.3973388671875,130.0503387451172,0.17673499882221222,0.1443749964237213,0.004592000041157007
2020-12-29,27362.4375,731.5201416015625,129.04080200195312,0.19216400384902954,0.1388150006532669,0.004486000165343285
2020-12-30,28840.953125,751.6189575195312,129.46607971191406,0.18403999507427216,0.13191300630569458,0.004635999910533428
2020-12-31,29001.720703125,737.8034057617188,124.69032287597656,0.18139700591564178,0.128370001912117,0.004681999795138836
2021-01-01,29374.15234375,730.3675537109375,126.2303466796875,0.17534999549388885,0.1324079930782318,0.005685000214725733
2021-01-02,32127.267578125,774.5349731445312,136.94488525390625,0.17742300033569336,0.1278200000524521,0.010614999569952488
2021-01-03,32782.0234375,975.5076904296875,160.19058227539062,0.20499500632286072,0.1364230066537857,0.009770999662578106
2021-01-04,31971.9140625,1040.2330322265625,154.8073272705078,0.2247619926929474,0.1651799976825714,0.009766999632120132
2021-01-05,33992.4296875,1100.006103515625,158.5947723388672,0.25831401348114014,0.1948229968547821,0.009920000098645687
2021-01-06,36824.36328125,1207.1121826171875,169.0169219970703,0.3318980038166046,0.34079301357269287,0.010464999824762344
2021-01-07,39371.04296875,1225.6781005859375,169.61595153808594,0.2999800145626068,0.31579700112342834,0.00974200014024973
2021-01-08,40797.609375,1224.1971435546875,173.27987670898438,0.3055970072746277,0.30283600091934204,0.009846000000834465
2021-01-09,40254.546875,1281.0772705078125,177.4839324951172,0.33297300338745117,0.3119350075721741,0.010193999856710434
2021-01-10,38356.44140625,1262.2467041015625,171.11483764648438,0.3048950135707855,0.28874900937080383,0.009859999641776085
2021-01-11,35566.65625,1090.1453857421875,139.25222778320312,0.2754659950733185,0.27223798632621765,0.008834999985992908
2021-01-12,33922.9609375,1043.4345703125,132.6359100341797,0.2870030105113983,0.28174299001693726,0.008062999695539474
2021-01-13,37316.359375,1130.7393798828125,147.4213409423828,0.3136090040206909,0.30402201414108276,0.008616000413894653
2021-01-14,39187.328125,1218.4530029296875,152.08457946777344,0.3103959858417511,0.302619993686676,0.009397000074386597
2021-01-15,36825.3671875,1171.8345947265625,144.237548828125,0.3025299906730652,0.2849409878253937,0.009368999861180782
2021-01-16,36178.140625,1233.53759765625,144.2654266357422,0.35244399309158325,0.2920190095901489,0.009265000000596046
2021-01-17,35791.27734375,1230.1722412109375,142.43081665039062,0.3798519968986511,0.30356600880622864,0.009066999889910221
2021-01-18,36630.07421875,1257.279541015625,152.1440887451172,0.3714280128479004,0.30361101031303406,0.009170999750494957
2021-01-19,36069.8046875,1377.2958984375,153.4874267578125,0.3691369891166687,0.2994050085544586,0.009097999893128872
2021-01-20,35547.75,1382.2740478515625,149.93142700195312,0.37539398670196533,0.2943510115146637,0.009060000069439411
2021-01-21,30825.69921875,1121.5709228515625,130.1334991455078,0.3102090060710907,0.2526029944419861,0.008166000247001648
2021-01-22,33005.76171875,1236.51220703125,137.27145385742188,0.34957700967788696,0.2705009877681732,0.008523999713361263
2021-01-23,32067.642578125,1230.9906005859375,137.75099182128906,0.345643013715744,0.2697550058364868,0.008578999899327755
